Fld_Linked_ID;Fld_Company_ID;Company_Old_Id;Fld_Company_Type_ID;Fld_Company_Country;Fld_Company_City;Fld_Company_State;Fld_Company_Street;Fld_Company_ZipCode;Fld_Company_Fax;Fld_Company_Phone;Fld_Company_Email;Fld_Company_Score;Fld_Company_BAX_Contact;Fld_Remark;Fld_VAT_Nbr;Fld_Date_Of_First_Contact;Fld_Company_Address_Type
262;262;-114361454;4;USA;Cary;IL;1160 Alexander CT.;60013;;847-516-3773;;6;;IN Advance Only ! See NC;;04-juin-01;3
261;261;-115701435;3;;Miami;FL;;33172;;305-592-0468;;;;have an office in India (A320 indian Airlines) + Miami and Bangaladesh;;10-juil-01;3
260;260;-122130706;3;;;;;;;01-3988-6355;;;;FIRE EXTING;;31-mai-01;3
259;259;-126715111;1;USA;Titusville;FL;7035 Center Lane;32780;;321-267-1040;;7;;;;06-juin-01;3
258;258;-134079567;3;Germany;;;;;;49-4191-953744;;;;;;27-juil-01;3
257;257;-134773131;3;;;;;;;805-520-6998;;;;;;22-avr-02;3
256;256;-139034260;6;France;CUGNAUX;;z.a. du casque II 17, rue Aristide bergès;31270;;05-6106-7797;;;;tools;FR 03 383 726 759;20-déc-01;3
255;255;-140199635;2;France;Miami;;;;;;;7;7;;;18-sept-01;3
254;254;-142674505;3;;;;;;;61-2-9315-3700;;;;;;15-nov-02;3
253;253;-148141090;3;;;;;;;480-940-1037;;;;;;27-nov-01;3
252;252;-149779509;3;;;MA;;01983;;978-887-0515;;;;;;20-mai-02;3
251;251;-151520111;3;USA;Memphis;TN;3900 willow lake blvd;38118-7040;;901-547-2351;;8;;DO NO INSURE SHIPMENTS;;18-mai-01;3
250;250;-151719876;3;USA;Miramar;FL;3710 Flamingo Road,Miramar;33027;;954-538-2000;;5;;;;21-sept-01;3
249;249;-183699048;1;France;Aubervilliers;;Division Equipements - Batiment 227 - 45, Av. Victor Hugo;93538;01 41 61 53 19;01 4629 8514;;4;;"VL32C11 REPAIR SHOP ADDRESS
NAIMA ALEXANDRE";;28-août-01;12
248;248;-185086588;1;USA;Miami;FL;6985 NW 50th St.;33166;;786-845-0004;;3;;Stop Working with this shop. Same as ARIES SPARES;;22-oct-02;3
247;247;-187953231;3;;;;;;;305-593-9929;;;;;;22-oct-01;3
246;246;-190528157;3;;Le Bourget;;;;;01-4835 413 0 7;;;;;;10-juil-02;3
245;245;-190604134;6;UK;bristol;;169 robin way, chipping sodbury;bs37 6jt;;44-1454-319-017;;;;;;04-mai-01;3
244;244;134758318;3;;;;;;;478-785-0318 ext 233;;;;under ATLANTIC SOUTHEAST AIRLINS;;07-sept-01;3
243;243;134567250;1;USA;Ft. Myers;FL;14111 Jetport Loop;33913;;239-225-0101;;5;4;;;31-mai-02;3
242;242;131218580;4;UK;bucks;;1 haybarn business park,aston abbotts;hp22 4nd;;44-1296-6811-44;;;;;;21-mai-02;3
241;241;115632195;3;USA;Rosedale;NY;One Cross Island Plaza;11422;718-949-9898;718-949-3300;;;;;;14-nov-01;3
240;240;101609173;3;UAE;Dubai;;;;;971-4-299-6255;;;;Farnair owner;;19-mars-02;3
239;239;86787937;3;;;;;;;954-430-3005;;;;;;02-mai-01;3
238;238;79554112;3;;Christchurch;;;;;64-27-246-5414;;;;;;02-sept-02;3
237;237;74415561;3;Germany;;;;;;49-40-532-99-400;;;;;;14-août-02;3
236;236;1551;3;USA;Santa Fee Springs;CA;14106 PONTLAVOY;90670;;562-802-9810;;;;;;18-janv-01;3
235;235;1550;3;USA;Maple Valley;WA;;98038;;425-413-7611;;;;;;18-janv-01;3
234;234;1549;2;Greece;;;2nd Km Paiania & Markopoyloy Ave.;19003;;30-210-3537 110;;7;7;For invoice address see P/O / Rep sent To Aegean Logistics;EL 094 468 339;17-janv-01;3
233;233;1548;3;USA;Issaqhah;WA;8020 Bracken Pl Se Snoqualmie;98065;;425-391-0229;;;;;;17-janv-01;3
232;232;1547;3;USA;;Maryland;;20879;;301-216-9714;;;;;;16-janv-01;3
231;231;1546;3;;;;;;;734-944-6378;;;;;;16-janv-01;3
230;230;1545;2;China;;;;;;86-991-380-1570;;7;3;;;16-janv-01;3
229;229;1544;3;USA;Eagan;MN;;55125;;651-681-9525;;;;;;16-janv-01;3
228;228;1532;3;USA;Ft Lauderdale;;;33309;;954-977-0400;;;;SSA;;03-janv-01;3
227;227;1531;5;Germany;Kaltenkirchen;;kisdorfer weg 36-38;24568;49 4191 809 333;49 4191 809 361;service@itlogistics.de;4;;chemicals, ATR Hardware Dist.;;03-janv-01;3
226;226;1530;3;USA;Glenview;IL;;60025;;847-729-2600;;;;;;03-janv-01;3
225;225;1529;3;;;;;;;44-1702-466 649;;;;;;02-janv-01;3
224;224;1528;3;;;;;;;05-6241-7685;;;;;;02-janv-01;3
223;223;1527;3;USA;Miami;FL;7275 NW 68 ST # 7;33166;;305-871-7651;;;;;;28-déc-00;3
221;221;1525;3;USA;Irvine;CA;55 fairbanks;92618-1603;;949-588-0505 ext 130;;;;Supply ATR parts to several A/L. Mother company in JAPAN;;27-déc-00;3
220;220;1524;3;France;PLEURTUIT;;Aéroport de Dinard St Malo - BP 35;35 730;;02 99 88 22 22;;;;USE SCA Maintenance;;22-déc-00;3
219;219;1523;3;USA;Deerfield Beach;Florida;61 NE 3rd Avenue;33441;;954-725-3535 / F: 37;;;;;;21-déc-00;3
218;218;528;2;Brazil;;;;;;55.21.263.4282;;;;;;;3
217;217;526;2;BRASIL;Vila Olimpia - São Paulo - SP;;Av. Nações Unidas, 10.989 8º andar Conj. Nº 81;04578-000;+55 11 5543 9509;+55 11 5096 3117;pantanal-airlines.com.br;7;7;engenharia@. Purchase Ordres Pantanal Airlines is now under administration by TAM Airlines.;;;3
216;216;506;2;Netherland Anti;;;;;;599.9.338.888;;7;;;;;3
215;215;503;2;Neterland;Postbus;;NL-1117 Schiphol-Oost;7700;;31.20.649.2227;www.klmcityhopper.nl;7;;;;;3
214;214;1543;3;Hong Kong;Kwai Chung;;23/F World paece center, 55 Wo Tong Tsui;;;852-2305-4111;;;;ATR72-210-SN 678;;15-janv-01;3
213;213;1542;3;USA;Norwalk;CT;48 Princes Pine Rd;06850;;203-866-7172;;;;;;12-janv-01;3
212;212;1541;6;US;Phoenix;AZ;1800W Rose Garden;85027;;1 602 436 77 88;;4;6;;;11-janv-01;3
211;211;1540;3;;;;;;;203-866-7172;;;;;;10-janv-01;3
210;210;1539;3;USA;Miami Beach;FL;2699 Collins Ave Ste 113;33140;;305-532-3227;;;;;;09-janv-01;3
209;209;1538;3;;;;;;;407-831-5180;;;;;;09-janv-01;3
208;208;1273;3;essex;Stansted airport;uk;10th AVE., BLDG 130, suite 101-105;CM24 1AF;;44-1279-681401;;;;;GB 573 0366 45;23-juil-99;3
207;207;1272;12;Italy;Rimini;;Corso d`Augusto 115;47900;39-0541-28808/54208;39-0541-351-411;;;;"Need Original Certificate or Certified Copy +Stamp
UK";IT 0237 877 0404;22-juil-99;3
206;206;1271;12;Egypt;giza;;17 Aswan sq. mohandesseen;12311;;202 303 7748;;;;MONA ABO EL HUSSEIN : TEL 202 - 294 6610 or 294 6609;;22-juil-99;3
205;205;1270;2;El Salvador;;;;;;503-3399499;;7;7;5 ATR 320;;22-juil-99;3
204;204;1269;12;Myanmar;;;;;;95-1-665879;;;;http://www.yangonair.com/;;22-juil-99;3
203;203;1268;2;Italy;fiumicino roma;;via ivo olivetti, 3;00054;39 06 650 39133;39 06 650 24182;http://www.air-one.it;;17;also Air One CityLiner;IT 0162 721 0691;22-juil-99;5
202;202;1267;3;Denemark;;;;;;45-75-857400;;;;;;22-juil-99;3
201;201;1266;3;UK;;;;;;44-1224-770222;;;;Doing pruchasing for British World Airlines which have 2 ATR72;;21-juil-99;3
200;200;1265;2;Denmark;Dragor;;Copenhagen Airport South Hangar 302;DK-2791;;45-76-92-30-18;;11;7;;DK 12 65 46 93;21-juil-99;3
199;199;1264;3;Hungary;Debrecen;;Rozsahegy u.17;4028;;36-52-427535;;;;;;15-juil-99;3
198;198;1263;2;Bosnia and Herzegovina;Sarajevo;;Kurta Schorka 36, Sarajevo Airport;71 210;;387-71-456555;;5;7;TURKISH AIRLINES agreed to acquire 49% stake in B&H AIRLINES;;15-juil-99;3
197;197;1262;6;France;;;;;;;;;;;;13-juil-99;3
196;196;1261;10;Danmark;Vamdrup;;Lufthavnsvej 7A;6580;;45 76 92 04 05;;;17;;DK 1175 2446;12-juil-99;3
195;195;1260;3;;;;;;;33-1-48161111;;;;;;09-juil-99;3
194;194;1259;2;Macedonia;Skopje;;Bulevar Partizanski Odredi 17a;91000;;389-91-11 63 33;http://www.mat.com.mk;;3;;;09-juil-99;3
193;193;1258;6;France;Caudebec les Elbeuf;;4 rue Lesage Maille BP 22;76320;;02-32-96-59-08;;4;;http://www.elastomeres.zodiac.com;FR78482605771;06-juil-99;3
192;192;1257;2;Romania;Bucuresti;;"otopeni Intl airport;sos Bucuresti;ploiesti km16,5";;;40-1-2041310;;4;7;on Rep control Eligibility on Cert based on A/C Application;;05-juil-99;3
191;191;1256;1;France;manvieu norrey;;7 Allee les tilleuls;14740;;02-31-80-69-09;;;17;REP wheel and Brake + Broker;;02-juil-99;3
190;190;1255;2;Italy;rome;;;1930;;39 06 655 91 267;;7;3;CAI First;IT 05143121001;25-juin-99;3
189;189;1254;3;Brazil;St Paulo;;Av. Indianopolis 2504, Planaito Paulita;04062-002;;55 11 5583 2828;;;;;;24-juin-99;3
188;188;1253;12;Italy;alghero(ss);;aeroporto fertilia - regione nuraghe bianco;07041;;39-06-5820-5341;;;;Sold STK to Leki;IT 0469 122 1008;24-juin-99;3
187;187;1252;12;Italy;Ciampino, Rome;;"Aeroporto ""ciampino""";00040;;39 091 866 7060;;;;;IT 0472 413 0820;24-juin-99;3
186;186;1251;3;UK;;;;;;44-1903-817-810;;;;;;15-juin-99;3
185;185;1250;2;Bahrain;Manama;;Bahrain Intl Airport;NA 20302;;973-322640;;;8;Eastern Europe Middle East and Africa (EEMEA) Aviation;;09-juin-99;3
184;184;1249;1;France;Manosque;;Zone industrielle St-Maurice;04100;;04-9272-6648;;4;;Doc Problems Ask to fax cert Prior Shippment- Confirm Eligibility and TSN on EASA;FR67314208885;09-juin-99;3
183;183;1248;3;MARTINIQUE;Le lamentin;;Aeroport de fort de France;97232;;596-42-05-11;;;;;;09-juin-99;3
182;182;1247;1;United Kingdom;Thornliebank;Glasgow;Spiersbridge Terrace Thornliebank Industrial Estate;G46 8JQ;;44,141,638,2265;;;;;GB261 0269 86;07-juin-99;3
181;181;1246;3;France;SANNOIS;;41 Bd Gabriel Peri;95111;;01-39-80-94-31;;;;;;07-juin-99;3
180;180;1245;6;France;BEAUCOURT;;Zone Ind  des Popins;90500;;03-8456-5000;;6;;;;01-juin-99;5
179;179;1244;12;Kenya;Mombasa;;P.O Box 93926;;;254-11-434502-5;;;;;;26-mai-99;3
178;178;1243;3;U.S.A.;POMPANO BEACH;FL;1460 S.W. 3rd Street Suite B5;33069;;954.784.7172;;;;;;21-mai-99;3
177;177;1242;6;France;FIGEAC Cedex;;Ave Roland RATIER BP 2 Dept. Maintanace F6;46101;;05-6550-5087;;4;;;;19-mai-99;2
176;176;1241;3;GERMANY;NORDERSTEDT;;Parallelstrasse 5;D-22851;;49-40-529-8870;;;;;;19-mai-99;3
175;175;1240;1;USA;MIAMI SPRING;FLORIDA;PO BOX 661073;33266;;305-871-4445;;;;;;18-mai-99;3
174;174;1239;3;;;;SOLAIR;;;1-954-523-9999;;;;;;12-mai-99;3
173;173;1238;3;USA;HOUSTON;TX;8710 TRAVELAIR;77061;;1-713-649-8128;;;;;;11-mai-99;3
172;172;1237;6;France;Les clayes/bois;;ZI des dames / 28 rue des dames;78340;;01-3055-3208;;5;;Caled Now Chelton Telecom & Microwave;;10-mai-99;3
171;171;1236;6;France;RUNGIS CEDEX;;8-9 Place de la Loire - Silic 162;94533;;01-4173-2573;;;;;;07-mai-99;5
170;170;1138;3;FRANCE;RUEIL MALMAISON;;10 rue Lionel FERRAY;92502;;01 55 47 25 72;;;;;;14-oct-98;3
169;169;1137;1;USA;Bethany;OK;5700 N. ROCKWELL PO Box 1759;73008-1759;405-789-6025;405-787-1545;;5;4;;;13-oct-98;3
168;168;1136;3;GUADELOUPE FWI;ABYMES;;Aeroport du Raizet - Zone Sud;97139;;590-21-52-67;;;;;;12-oct-98;3
167;167;1135;4;ENGLAND;ESSEX;;Unit 23, Star lane Ind. Est. Great Wakering;SS3 0PJ;;44 170-221-6507;;;;;545853027;07-oct-98;3
166;166;1134;3;;;;;;;41-1-247-7700;;;;;;07-oct-98;3
165;165;1133;6;;;;;;;616-949-1090;;4;;;;07-oct-98;3
164;164;1132;6;UK;Maindenhead;;HTL/ Kin-Tech DIV. HOWARTH RD;SL6 1AP;44 (0) 1628 682250;44 1628 682 200;www.pacsciuk.com;4;;Doc Problem (Batch No) (NC 112);GB 479533013;25-sept-98;3
163;163;1131;6;;WOODSTOCK;NY;;12498;;845-679-2401;;;;;;24-sept-98;3
162;162;1130;3;France;Port de Bouc;;BP 120;13524;;33-4-42407240;;;;Hobart representetive in France;;17-sept-98;3
161;161;1129;5;France;rungis s.i.l.i.c;;15-19 Rue d'antony;94152;;01.64 86 69 29;;;;;;16-sept-98;3
160;160;1128;3;Ireland;Dublin 18;;3 Rock Rd., Sandyford;;;353-1-2957344;;;;;;15-sept-98;3
159;159;847;2;UK;hounslow;middlesex;D4 Techn. Block A S395 po box 10, heathrow airport;TW6 2JA;;208-5625168;;;;;;;3
158;158;845;2;France;;;NOW REGIONAL AIRLINES;;;04 77 55 97 00;;;;;;;3
157;157;844;2;Canada;;;;;;;;;17;;;;3
156;156;842;2;Portugal;;;;;;351.96.25067/22255/23708;;7;7;;;;3
155;155;841;2;Chile;;;;;;56.2.639.4411;;7;7;"www.Lanspares.com
have change names to lan airlines";;;3
154;154;837;3;USA;;AK;;;;907.571.1248;;;;;;;3
153;153;836;3;USA;;AK;;;;800.426.0543;;;;;907.766.2222;;3
152;152;830;2;Singapore;;;Silkair;;;65.542.8111;;7;7;;;;3
151;151;2136405087;3;France;Le-Mée-sur-Seine;;Z.A. des Uselles 108, rue Robert Schuman;77350;;;;;;;;;3
150;150;2136405094;6;;;;;;;414-365-4694;;;;IN SVC;;;3
149;149;2136405093;2;Malaysia;;;;;;;;7;7;;;;3
148;148;2136405092;3;;;;;;;353-61-472-730;;;;;;;3
147;147;2136405091;3;;;OR;;97128;;1503-472-0011;;;;;;;3
146;146;2136405090;3;Brazil;;;HAWK AVIATION BRASIL LTDA;;;55 11 4787-1264;;;;;;;3
145;145;2136405089;6;USA;BREA;CA;300 East Cypress;92821;;;;;;;;;3
144;144;2136405088;3;UK;HUDDERSFIELD;;Park Mill Way, Clayton West;HD8 9KJ;;;;;;;;;3
143;143;2136405116;3;Singapore;;;;;;65-6545-9975;;;;;;;3
142;142;2136405115;2;France;;;;;+33.1.49.909.901;+33.1.49.909.900;;;14;;;;3
141;141;2136405114;2;USA;OAK CREEK;WI;6744 S. HOWELL AVENUE;53154;;;;;;;;;3
140;140;2136405113;3;Greece;Spata;;"Athens Intl Airport""El.Venizelos""Bldg.12 Hall01-18";19019;;30 210 3537 110;;;;REP SHIPPING Address;EL 094468339;;3
139;139;2136405112;3;;;;;;;1-310-214-3165;;;;;;;3
138;138;2136405111;3;;;;;;;450-471-4735;;;;;;;3
137;137;2136405110;1;USA;Cleburne;TX;1501-A North Main St.;76031;;817-558-4942;;;;;;;3
136;136;2136405109;3;;;;;;;818-316-1860;;;;;;;3
135;135;2136405108;3;USA;Lakeville;;;;352-521-6905;952-985-5436;;;;;;;3
134;134;2136405107;4;;Miami;FL;;33186;;1786-293-0998;;;;;;;3
133;133;2136405106;3;USA;Memphis;TN;5350 Poplar Avenue Suite 150;38119;901 682-3892;901 682 4064;bhancock@uaminc.com;8;;$350 Credit note !!!;;;3
132;132;2136405105;3;;Columbia;MD;;21045;;410-997-4409;;;;;;;3
131;131;2136405104;3;China;Xian;;;;;86-29-8323329;;;;;;;3
130;130;2136405103;3;;;;;;;055353-9829;;;;;;;3
129;129;2136405102;2;;GREENSBORO;;;;;(336)605-6904;;;;;;;3
127;127;2136405100;3;USA;BURNSVILLE;MN;14300 JUDICIAL ROAD;55306-4898;;952 892 4463;;;;;;;3
126;126;2136405099;6;;Villeurbanne;;8, avenue de Condorcet;69100;;04 72 82 34 14;;4;;;;;3
125;125;2136405098;3;USA;Miami;FL;;;;305-4630455;;;;;;;3
124;124;2136405097;6;USA;Burbank;CA;4510 Vanowen Street;91505;818 845 6978;818 843 1000;;;;NO Repairs can do only exchanges. For repairs send to France.;;;3
123;123;2136405096;3;;ALLAERO;;ALLAERO;;;44-1293-592-125;;;;;;;3
122;122;2136405118;3;;;;;;;0164616751;;;;;;;3
121;121;2136405117;3;United Kingdom;West Grinstead;West Sussex;5 The Courtyard, Pondtail Farm;RH13 8LN;;44-1403-740-220;;;;;;;3
120;120;288;3;Germany;;;;;;49.4464.8011;;;;;;;3
119;119;287;3;UK;;;;;;44,191,214,1412;;;;Have ILS;44.191.286.9665;;3
118;118;285;3;Guadloupe;;;;;;590.829.663;;;;;;;3
117;117;284;3;UK;;;;;;44.151.448.0844;;;;;;;3
116;116;283;12;Germany;Greven;;Bismarckstr. 34;D-48268;;49-2571-9979-741;;;;In Likidation 06/04;;;3
115;115;282;3;Indonesia;;;;;;62.21.720.3651;;;;;;;3
114;114;281;2;UK;Christchurch Dorset;;Eng, Stores Bldg 332, Bournemouth intl airport;BH23 6SE;;44.1202.570.701/593.344;;;;;;;3
113;113;278;2;UK;;;Under British Airways Citiexpress;;;44.1752.705.151;;7;;Owend by British Airways;;;3
112;112;277;2;UK;;;;;;44.1332.854.000;;7;;;;;3
111;111;276;2;UK;;;;;44.1293.821204;44.1293.821621;;;;2morrow Group acquired BAC Express from Air Contractors in July 2005;;;3
110;110;271;3;UK;;;;;;44.1.203.304452;;;;;;;3
109;109;270;3;France;;;;;;33.7826.1305/6333;;;;;;;3
108;108;269;3;France;;;;;;33.4742.3000/3152;;;;;;;3
107;107;268;3;Tahiti;;;;;;689.855554;;;;;;;3
106;106;267;2;France;Aulnat;;Aeroport Clermont Ferrand;63510;;04 73 60 12 09 / 07;;7;6;;;;3
105;105;266;2;TANZANIA;Dar Es Salaam;;Po. Box 70770;;;255-022-284-3154;;6;6;uner ATR GMA contract. Do not contact them, we probably owe them money;;;2
104;104;265;1;France;Aeroport de Lyon;;Zone de Fret, Locindis;69105;;33.4.72228065;;7;17;;;;3
103;103;264;12;corse;ajaccio;;Aeroport campo dell'oro;20090;;04.9520.8216;;;;;;;3
102;102;-203437605;3;;;;;;;;;;;;;18-oct-02;3
101;101;-204565252;3;FR;Paris Cedex 07;;75 Quai d'Orsay;75321;;;;;;;;26-févr-02;3
100;100;-212323538;6;France;Nanterre;;249 rue de la Garenne;92000;;01 4652 6868;;;;;FR24307420067;24-juil-02;3
99;99;-228111259;3;;;;;;;954-344-7627;;;;;;07-sept-01;3
98;98;1334;6;France;;;;;;01 49 39 42 25;;;;*DANGEROUS  GOODS* to ask specific Packaging & markage for AirFright shippment during Order;;19-janv-00;3
97;97;1333;3;UK;;;;;;0044-121 451 59 99;;;;;;19-janv-00;3
96;96;1332;3;;;;TURBINE CONTROLS;;;860-242-0448;;;;3ea ATR42 , Mr Marcovich Rep Dir ATR;;14-janv-00;3
95;95;2136405121;1;USA;Atlanta;GA;574 airport self parkway,suite 200;30349;-;770-473-1346;-;;;-;;;3
94;94;2136405122;6;USA;EAST HARTFORD;CT;PRATT & WHITNEY - SMMO;;;860-565-6892;;4;;;;;3
93;93;2136405158;2;France;;;;;;;;7;7;;;;3
92;92;2136405157;3;;;CA;;91340;;818-470-3179;;;;;;;3
91;91;2136405156;1;Portugal;Alverca do Ribatejo;;Parque Aeronáutico de Alverca;2615-173;351-21-9580401;351-21-9581000;;4;8;;NIF 500792828;;3
90;90;2136405155;3;;Tempe, AZ 85284;;;;;1480-782-1884;;;;;;;3
89;89;2136405154;3;Malaysia;;;;;;603-5635-3345;;9;;;;;3
88;88;2136405153;3;;;;;;;505-347-2029;;;;;;;3
87;87;2136405152;3;;Naples, FL 34104;;;;;1239-659-0265;;;;;;;3
86;86;2136405151;3;;Ft. Lauderdale, FL 33315;;901 SW 3rd Avenue;33315;;1954-524-5568;;;;;;;3
84;84;2136405149;1;USA;;;;;;1305-650-8894;;;;;;;3
83;83;2136405148;3;USA;Wood Dale;IL;1100N Wood dale road;60191;;1630-227-2852;;4;;;;;3
82;82;2136405147;2;USA;Hollywood;FL;3700 North 29th Avenue;33020;;1 954-920-9797;;4;;;;;3
81;81;2136405146;2;AUSTRALIA;Hollywood;;;;;;;;;;;;3
80;80;2136405145;1;;;;;;;954-693-0024;;;7;;;;3
79;79;2136405144;3;;Miami;;;;;305-685-5511;;;;;;;3
78;78;2136405143;1;France;;;;;;01-4816-9964;;;;;;;3
77;77;2136405142;3;;NY;;;;;914) 946-9500;;;;;;;3
76;76;2136405141;2;Germany;;;;;;;;7;7;;;;3
75;75;2136405140;3;;;;Francisco Gomez.;;;+34 91 393 03 96;;;;;;;3
74;74;2136405139;3;;London;;;;;44-2085377121;;;;;;;3
73;73;2136405138;3;;Rio de Janeiro;;;;;55-21 2532-7078;;;;;;;3
72;72;2136405137;3;USA;Miami;FL;8512 N.W. 66th St, Miami;33166;305-639-9923;305-639-9925;;;;;;;3
71;71;2136405136;3;;;TX;;;;723-650-8392;;;;;;;3
70;70;2136405135;3;Singapore;# 06-02 Bright Chambers;;108 Middle Road;188967;;;;;;;;;3
69;69;2136405134;2;Portugal;Lisboa;;Aeropuerto Internacional de Li  Hangar 7;;;;;;17;changed name to: hifly.aero;;;3
68;68;2136405133;2;ITALY;;;;;;;;;7;;;;3
67;67;2136405132;1;Italy;Tessera;Venezia;Via Triestina,214;30030;39 0415415545;39 0412693898;http://www.aeronavali.com/;7;3;;;;3
66;66;2136405131;2;Luxembourg;;;;;;;;;7;;;;3
65;65;2136405130;2;;;;;;;;;;;;;;3
64;64;2136405129;1;France;;;;;;;;;7;;;;3
63;63;2136405128;10;France;PERPIGNAN CEDEX;;AEROPORT  PERPIGNAN - RIVESALTES - Avenue Maurice Bellonte - BP 60 005;66025;33 (0)4 68 63 70 46;33 (0)4 68 63 70 00;;12;6;http://www.eas-industries.com;SIREN 423 198 522;;3
62;62;2136405127;3;usa;;;;;;;;;;;;;3
61;61;2136405126;2;Turkey;Istanbul;;Senlik Mahallesi, Catal sokak No:2 Florya;34153;;;;7;7;;;;3
60;60;2136405125;3;USA;Scottsdale;AZ;"16414 N. 91ST STREET
SUITE 103";85260;480-998-8155;480-998-8133;;;;;;;3
59;59;2136405124;8;USA;Miami;FL;2323 NW 82nd Avenue;33122-1512;305 717 3568;305 590 2600;;;;;;;3
58;58;2136405123;2;Indonesia;Jakarta Pusat,  10610;;Batavia Air;;;6221-4212725;;7;7;B737-200 SIMULATOR;;;3
57;57;2136405169;3;;;;;;;845-567-1970;;;;;;;3
56;56;2136405168;3;;Chatsworth, CA 91311;;;;;1 818-998-2527;;;;;;;3
55;55;2136405167;3;;Huntley, IL 60142;;;;;1 847 669 1500;;;;;;;3
54;54;2136405166;2;UK;Birmingham;;40, Fort Parkway, Erdington;B249HL;;;enquiries@dunlopatl.co.uk;4;;;670-7325-34;;3
53;53;2136405165;3;;Madrid;;;;;34 91 3019447;;;;;;;3
52;52;2136405164;3;;;CA;;;;818-879-5191;;;;;;;3
51;51;2136405163;2;Germany;Nuernberg;;Flughafenstr. 100;90411;49-911-3656-8245;49-911-3656-8274;;;;;;;3
50;50;2136405162;2;Bulgaria;Sofia;;1, BRUSSELS BLVD.;1540;;359 2 98448568;;5;1;Hemus Air use our a/c. Bulgaria Air, Hemus Air and Viaggio Air are in one common holding;BG130969771;;3
49;49;2136405161;2;Jordan;;;;;;962 79 5467165;;;7;Lease A/C to AQABA Airlines;;;3
48;48;2136405160;3;USA;Miami;FL;14365 SW 120 St Suite 101;33186;;305-378-2088;;;;Put on ILS RAM spares based in Lebanon, and Miami;;;3
47;47;2136405159;3;Belgium;Aarschot;;Betekomsesteenweg 21C;3200;-;32-478-502-226;-;;;-;BE0479299665;;3
46;46;868;3;USA AZ;;;;;;602.741.7700;;;;;;;3
45;45;864;3;USA CT;;;;;;203.380.4009;;;;;;;3
43;43;858;2;USA;;;;;;808.833.7108/836.7693;;;17;;;;3
42;42;851;2;UK;;;;;;44.121.743.9090;;7;3;duo suspends operations 01/05/2004;;;3
41;41;848;12;ITALY;Ronchi dei Legionari;GO;Via Tambarin;34 077;;39 0481 772 713;;7;;DO328-110 -8ea;;;3
40;40;2136404890;3;;;;;;;61-754-488-311;;;;;;;3
39;39;2136404889;6;;new jersey;USA;po box 180 belmar;07719-0180;;732-681-3527;;;;;;;3
38;38;2136404888;2;Australia;;;;;;;;7;3;;;;3
37;37;2136404887;1;USA;north Tonawanda;NY;7290 nash Rd.;14120;716-694-7594;716-694-7060;;;;;;;3
36;36;2136404886;3;;;;;;;281.298.9779;;;;;;;3
35;35;2136404885;2;USA;Essington;PE;1 Poulson AV.;19029;;;;7;7;;;;3
34;34;2136404884;2;UK;;;London Luton Airport;;;44-1 582 398544;;7;7;;;;3
33;33;2136404882;3;USA;Anaheim;CA;;92807;;717-777-5995;;;;;;;3
32;32;2136404881;3;guadeloupe-fwi;abymes;;c/o assistair cargo, aéroport du Raizet;97139;;(590)690 346 935;;;;SHIPPING ADDRESS;;;3
31;31;2136404880;3;;;;;;;;;;;;;;3
30;30;2136404879;3;USA;Southwick;MA;36 George Loomis Rd;01077;1 413-569-3636;1 413-569-3131;;;;;;;3
29;29;2136404878;4;AUSTRALIA;WARRIEWOOD;SYDNEY;5A JUBILEE AVE;NS 2102;;61-2-9997-8166;;5;;;;01-avr-02;3
28;28;2133964540;2;Qatar;;;;;;;;7;7;;;01-févr-02;3
27;27;2133894419;3;USA;TORRANCE;CA;;90501;;310-326-9899;;;;Doing business mainly with China;;06-nov-02;3
26;26;2130765980;3;USA;Deerfield Beach;FL;1022 E Newport Centre Drive;33442;;954-429-8600;;9;;;;05-oct-01;3
25;25;2130050705;3;uk;heston, middlesex;;8 airlinks estate, spitfire way;TW5 9NR;;44 208 606 2950;;;;;;07-mars-02;3
24;24;2117644207;3;;;;;;;305-406-9984;;;;20/11/2002 brodcust WANTED ATR-42 TOOLING: ENGINE SLINGS, TAIL @ WING JACKS;;14-juin-01;3
23;23;2116129517;4;USA;;AZ;;85296;;480-497-6136;;;;;;19-mars-02;3
22;22;2111774866;3;USA;EULESS;TX;2815 W. EULESS BLVD;76040;817 354 7136;1817-283-4891;;5;;Close control on Quality parts & Doc;;14-janv-02;6
21;21;2095458786;3;;mojave;CA;;93501-2005;;661-824-7496;;;;;;24-janv-02;3
20;20;2085880567;3;;;;;;;949-261-2121;;;;;;24-avr-02;3
19;19;2080403866;3;;kent;WA;18516 80th avenue south;98032;425 251 4664;425 251 4660;;;;;;13-sept-02;3
18;18;2078597945;3;USA;CALABASAS;CA;23965 Ventura Blvd.;91 302;;1 818 591 3166;;;;;;30-mai-01;3
17;17;2078222334;3;;;CA;;;;559- 271-2335;;;;;;09-sept-02;3
16;16;2071105480;3;FR;Bezons;;;;;;;;;;;14-janv-02;3
15;15;2060046697;3;;;;;;;;;;;;;08-oct-01;3
14;14;2039353710;3;USA;KENT;WA;20112 72nd av south;98032;;1-253-395-9535;;;;;;14-févr-02;3
13;13;2024853055;1;UK;Altrincham;Cheshire;Unit G3, 2 Tudor Rd. - Hanover Business Park;WA14 5RZ;;44-161-941-2068;;4;;;GB 693 7938 66;17-avr-02;3
