Page,Row,Country,Airline,registration,type of aircraft,cn/fn,exreg,mfd,del,QT,Powered by,mtow kg,config,remarks,,,Head:,Email,WEB,TEL,C20,C30,RR,PT6A,C20R,ALL
444,27,Brazil ,Marica Taxi Aereo,F: 1987,Web: www.maricataxiaereo.com.br,,,,,,,,,,#REF!,.,Mr Ricardo Assad              ,0,www.maricataxiaereo.com.br,+55 2133255683      ,,,,,,
444,28,Brazil ,Marica Taxi Aereo,o PT-HTI,Bell 206B JetRanger III,3155,N5759U,1180,0204,1,RR 250-C20B,1451,Executive,,#REF!,.,Mr Ricardo Assad              ,0,www.maricataxiaereo.com.br,+55 2133255683      ,1,,1,,,1
444,29,Brazil ,Marica Taxi Aereo,o PR-DGA,Eurocopter AS350BA Ecureuil,1546,N701LV,0382,1111,1,TBMCA Arriel 1B,2100,Executive,,#REF!,.,Mr Ricardo Assad              ,0,www.maricataxiaereo.com.br,+55 2133255683      ,,,,,,
444,30,Brazil ,Marica Taxi Aereo,o PT-HYV,Eurocopter AS350BA Ecureuil,2720,,0993,0096,1,TBMCA Arriel 1B,2100,Executive,,#REF!,.,Mr Ricardo Assad              ,0,www.maricataxiaereo.com.br,+55 2133255683      ,,,,,,
444,31,Brazil ,Marina Taxi Aero,Marina Taxi Aero,,,,,,,,,,,#REF!,X,0,0,0,0,,,,,,
444,32,Brazil ,Marina Taxi Aero,"Belo Horizonte Minas Gerais, Brazil",,,,,,,,,,,#REF!,.,0,0,0,0,,,,,,
444,33,Brazil ,Marina Taxi Aero,o PT-OJQ,Beechcraft King Air 300LW,FA-154,N1563K,0588,0591,2,PWC PT6A-60A,5670,Executive,Stored,#REF!,.,0,0,0,0,,,,2,,2
444,34,Brazil ,Martins Taxi Aereo Ltda,Martins Taxi Aereo Ltda,,,,,,,,,,,#REF!,X,0,0,0,+55 3 421 21122     ,,,,,,
444,35,Brazil ,Martins Taxi Aereo Ltda,"Avenue Floriana Peixoto 2230, Uberlandia Minas Gerais CEP-38046-051, Brazil",,Tel: +55 3 421 21122,Fax: +55 3 423 22490,,,,,,,,#REF!,.,0,0,0,+55 3 421 21122     ,,,,,,
444,36,Brazil ,Martins Taxi Aereo Ltda,o PT-ODC,Cessna 501 Citation I-SP,501-0678,N678CF,0784,0990,2,PWC JT15D-1,5375,Executive,,#REF!,.,0,0,0,+55 3 421 21122     ,,,,,,
444,37,Brazil ,Mato Grosso do Sul Taxi Aereo,Mato Grosso do Sul Taxi Aereo,,,,,,,,,Campo Grande,,#REF!,X,Mr Nuesa Barbosa ,0,www.mstaxiaereo.com.br,+55 6733 631264     ,,,,,,
444,38,Brazil ,Mato Grosso do Sul Taxi Aereo,"De Campos Grande International Airport, Duque De Caxias Avenue, Campo Grande Mato Grosso  79100-40, Brazil",,,,Tel: +55 6733 631264,,,,,,,#REF!,.,Mr Nuesa Barbosa ,0,www.mstaxiaereo.com.br,+55 6733 631264     ,,,,,,
444,39,Brazil ,Mato Grosso do Sul Taxi Aereo,F: 1977,Head: Mr Nuesa Barbosa Web: www.mstaxiaereo.com.br,,,,,,,,,,#REF!,.,Mr Nuesa Barbosa ,0,www.mstaxiaereo.com.br,+55 6733 631264     ,,,,,,
444,40,Brazil ,Mato Grosso do Sul Taxi Aereo,o PT-GMS,Helibras HB350B-3e Esquilo,7251,,1211,1211,1,TBMCA Arriel 2D,2250,Passenger,,#REF!,.,Mr Nuesa Barbosa ,0,www.mstaxiaereo.com.br,+55 6733 631264     ,,,,,,
444,41,Brazil ,META Linhas Aereas  = MSQ  (aka META Mesquita Transportes Aéreos),META Linhas Aereas  = MSQ  (aka META Mesquita Transportes Aéreos),,,,,,,,,,,#REF!,X,0,0,www.voemeta.com.br,+55 95 224 7780     ,,,,,,
444,42,Brazil ,META Linhas Aereas  = MSQ  (aka META Mesquita Transportes Aéreos),"Avenuenida Santos Dumont 100, Aeroporto de Boa Vista, Boa Vista Roraima CEP-69304-000, Brazil",,,Tel: +55 95 224 7780,,Fax: +55 95 224 7300,E,mail: controletkt@technet.com.br,,,,#REF!,.,0,#REF!,www.voemeta.com.br,+55 95 224 7780     ,,,,,,
444,43,Brazil ,META Linhas Aereas  = MSQ  (aka META Mesquita Transportes Aéreos),F: 1990,"Web: www.voemeta.com.br Operates domestic passenger services from  Belém and Boa Vista to Altamira, Itaituba, Macapá , Monte Dourado, Oriximiná and Santarém. Also operates international services to",,,,,,,,,,#REF!,.,0,0,www.voemeta.com.br,+55 95 224 7780     ,,,,,,
444,44,Brazil ,META Linhas Aereas  = MSQ  (aka META Mesquita Transportes Aéreos),Georgetown (Guyana) and Paramaribo (Surinam) and provides general aviation and aircraft maintenance services.,,,,,,,,,,,#REF!,.,0,0,www.voemeta.com.br,+55 95 224 7780     ,,,,,,
444,45,Brazil ,META Linhas Aereas  = MSQ  (aka META Mesquita Transportes Aéreos),o PT-LNW,Embraer EMB-110P1 Bandeirante,110346,N697RA,0881,1294,2,PWC PT6A-34,5670,Y18,,#REF!,.,0,0,www.voemeta.com.br,+55 95 224 7780     ,,,,2,,2
444,46,Brazil ,META Linhas Aereas  = MSQ  (aka META Mesquita Transportes Aéreos),o PT-FLY,Embraer EMB-120 Brasilia RT,120044,PT-SLI,0687,0700,2,PWC PW118,11500,Y30,,#REF!,.,0,0,www.voemeta.com.br,+55 95 224 7780     ,,,,,,
444,47,Brazil ,META Linhas Aereas  = MSQ  (aka META Mesquita Transportes Aéreos),o PT-LXN,Embraer EMB-120 Brasilia RT,120052,D-CEMG,0687,0199,2,PWC PW118,11500,Y30,,#REF!,.,0,0,www.voemeta.com.br,+55 95 224 7780     ,,,,,,
444,48,Brazil ,Metro Taxi Aereo SA,Metro Taxi Aereo SA,,,,,,,,Sao Paulo-Congonhas,,,#REF!,X,Mr Ricardo de Oliveira        ,0,0,+55 1 125 19655     ,,,,,,
444,49,Brazil ,Metro Taxi Aereo SA,"Av Paulista 1374, 3 andar, Bela Vista Sao Paulo CEP 01310, Brazil",,Tel: +55 1 125 19655,Fax: +55 1 125 19020,,,,,,,,#REF!,.,Mr Ricardo de Oliveira        ,0,0,+55 1 125 19655     ,,,,,,
444,50,Brazil ,Metro Taxi Aereo SA,F: 1988,Head: Mr Ricardo de Oliveira,,,,,,,,,,#REF!,.,Mr Ricardo de Oliveira        ,0,0,+55 1 125 19655     ,,,,,,
444,51,Brazil ,Metro Taxi Aereo SA,o PP-AAF,Dassault Falcon 2000EX Winglets,16,,0403,1103,2,PWC PW308C,19141,Executive,,#REF!,.,Mr Ricardo de Oliveira        ,0,0,+55 1 125 19655     ,,,,,,
444,52,Brazil ,Metro Taxi Aereo SA,o PT-HNH,Helibras AS355F2,5419,,0689,0207,2,RR 250-C20F,2540,Executive,,#REF!,.,Mr Ricardo de Oliveira        ,0,0,+55 1 125 19655     ,2,,2,,,2
444,53,Brazil ,Metro Taxi Aereo SA,o PT-YNO,Eurocopter AS365N2 Dauphin 2,6432,N218P,0294,0697,2,TBMCA Arriel 1C2,4250,Executive,,#REF!,.,Mr Ricardo de Oliveira        ,0,0,+55 1 125 19655     ,,,,,,
444,54,Brazil ,Metro Taxi Aereo SA,o PP-ALS,Eurocopter EC155B1,6880,,1209,1209,2,TBMCA Arriel 2C2,4800,Executive,,#REF!,.,Mr Ricardo de Oliveira        ,0,0,+55 1 125 19655     ,,,,,,
444,55,Brazil ,Morro Vermelho Taxi Aereo Ltda,Morro Vermelho Taxi Aereo Ltda,,,,,,,,Sao Paulo-Congonhas,,,#REF!,X,Mr Carlos Valle               ,0,0,+55 1 157 75733     ,,,,,,
444,56,Brazil ,Morro Vermelho Taxi Aereo Ltda,"Rua Joao C.Mallet N.180, Planalto Paulista, Sao Paulo Sao Paulo CEP-04072-040, Brazil",,Tel: +55 1 157 75733,,Fax: +55 1 157 89543,,,,,,,#REF!,.,Mr Carlos Valle               ,0,0,+55 1 157 75733     ,,,,,,
444,57,Brazil ,Morro Vermelho Taxi Aereo Ltda,F: 1985,Head: Mr Carlos Valle,,,,,,,,,,#REF!,.,Mr Carlos Valle               ,0,0,+55 1 157 75733     ,,,,,,
444,58,Brazil ,Morro Vermelho Taxi Aereo Ltda,o PR-YRG,Bell 430,49084,N1059N,1201,0604,2,RR 250-C40B,4218,Passenger,Stored,#REF!,.,Mr Carlos Valle               ,0,0,+55 1 157 75733     ,,,,,,
444,59,Brazil ,Morro Vermelho Taxi Aereo Ltda,o PR-ACC,Cessna 560XL Citation Excel,560-5274,,1102,1102,2,PWC PW545A,9071,Executive,,#REF!,.,Mr Carlos Valle               ,0,0,+55 1 157 75733     ,,,,,,
444,60,Brazil ,Morro Vermelho Taxi Aereo Ltda,o PR-MMV,Cessna 560XL Citation XLS,560-5744,N2003J,1107,1107,2,PWC PW545B,9162,Executive,,#REF!,.,Mr Carlos Valle               ,0,0,+55 1 157 75733     ,,,,,,
444,61,Brazil ,Morro Vermelho Taxi Aereo Ltda,o PR-PMV,Dassault Falcon 900EX EASy,207,,0508,1208,3,GA TFE731-60,22226,Executive,,#REF!,.,Mr Carlos Valle               ,0,0,+55 1 157 75733     ,,,,,,
444,62,Brazil ,Morro Vermelho Taxi Aereo Ltda,o PR-HAN,Eurocopter EC155B,6633,,0203,0203,2,TBMCA Arriel 2C1,4587,Executive,,#REF!,.,Mr Carlos Valle               ,0,0,+55 1 157 75733     ,,,,,,
444,63,Brazil ,Nacional Taxi Aereo Ltda,Nacional Taxi Aereo Ltda,,,,,,,,,,,#REF!,X,0,0,0,0,,,,,,
444,64,Brazil ,Nacional Taxi Aereo Ltda,"Aeroporto Sta.Genoveva, Goiania Goias CEP-74671, Brazil",,,,,,,,,,,#REF!,.,0,0,0,0,,,,,,
444,65,Brazil ,Nacional Taxi Aereo Ltda,o PT-LMM,Bombardier Learjet 25D,323,N6YY,0181,0589,2,GE CJ610-8A,6803,Executive,,#REF!,.,0,0,0,0,,,,,,
444,66,Brazil ,Neo Taxi Aereo,Neo Taxi Aereo,,,,,,,,,,,#REF!,X,Mr Clesio Marinho             ,0,0,+55 62 3515 1186    ,,,,,,
444,67,Brazil ,Neo Taxi Aereo,"Aeroporto Municipal de Anapolis, Hangares 15 e 16, Anapolis Goias, Brazil",,Tel: +55 62 3515 1186,,,,,,,,,#REF!,.,Mr Clesio Marinho             ,0,0,+55 62 3515 1186    ,,,,,,
444,68,Brazil ,Neo Taxi Aereo,Head: Mr Clesio Marinho,,,,,,,,,,,#REF!,.,Mr Clesio Marinho             ,0,0,+55 62 3515 1186    ,,,,,,
444,69,Brazil ,Neo Taxi Aereo,o PT-FJA,Cessna 525 CitationJet,525-0337,,0200,0200,2,WRR FJ-44-1A,4717,Executive,,#REF!,.,Mr Clesio Marinho             ,0,0,+55 62 3515 1186    ,,,,,,
444,70,Brazil ,Neo Taxi Aereo,o PR-FJA,Cessna 560XL Citation XLS,560-5739,,1107,1107,2,PWC PW545B,9162,Executive,,#REF!,.,Mr Clesio Marinho             ,0,0,+55 62 3515 1186    ,,,,,,
444,71,Brazil ,Neo Taxi Aereo,o PP-FJA,Embraer ERJ-135-Legacy 650,14501138,,0311,0311,2,RR AE3007-A2,24300,Executive,,#REF!,.,Mr Clesio Marinho             ,0,0,+55 62 3515 1186    ,,,,,,
444,72,Brazil ,NHR Taxi Aereo Ltda,NHR Taxi Aereo Ltda,,,,,,,,,Sorocaba,,#REF!,X,Mr Carlo Kain                 ,comercial@nhrtaxiaereo.com       ,www.nhrtaxiaereo.com,+55 15 3213 7800    ,,,,,,
444,73,Brazil ,NHR Taxi Aereo Ltda,"Avenue Isaltino Guanabara da Costa, Hangar 2, Sorocaba Sao Paulo 18065-480, Brazil",,Tel: +55 15 3213 7800,,Email: comercial@nhrtaxiaereo.com,,,,,,,#REF!,.,Mr Carlo Kain                 ,comercial@nhrtaxiaereo.com       ,www.nhrtaxiaereo.com,+55 15 3213 7800    ,,,,,,
444,74,Brazil ,NHR Taxi Aereo Ltda,,Web: www.nhrtaxiaereo.com,,,,,,,,,,#REF!,.,Mr Carlo Kain                 ,comercial@nhrtaxiaereo.com       ,www.nhrtaxiaereo.com,+55 15 3213 7800    ,,,,,,
444,75,Brazil ,NHR Taxi Aereo Ltda,o PR-GBI,Beechcraft King Air 200,BB-323,N811VT,0678,0608,2,PWC PT6A-41,5670,Executive,,#REF!,.,Mr Carlo Kain                 ,comercial@nhrtaxiaereo.com       ,www.nhrtaxiaereo.com,+55 15 3213 7800    ,,,,2,,2
444,76,Brazil ,NHR Taxi Aereo Ltda,o PR-KIN,Embraer EMB-110P1 Bandeirante,110254,P2-IAJ,0480,0705,2,PWC PT6A-34,5670,Y18,Stored,#REF!,.,Mr Carlo Kain                 ,comercial@nhrtaxiaereo.com       ,www.nhrtaxiaereo.com,+55 15 3213 7800    ,,,,2,,2
444,77,Brazil ,NHR Taxi Aereo Ltda,o PR-NHR,Embraer EMB-110P1 Bandeirante,110394,P2-IAK,0582,0705,2,PWC PT6A-34,5670,Y18,Stored,#REF!,.,Mr Carlo Kain                 ,comercial@nhrtaxiaereo.com       ,www.nhrtaxiaereo.com,+55 15 3213 7800    ,,,,2,,2
444,78,Brazil ,NHR Taxi Aereo Ltda,o PT-SHY,Embraer EMB-110P1A Bandeirante,110470,,0288,0602,2,PWC PT6A-34,5670,Freighter,,#REF!,.,Mr Carlo Kain                 ,comercial@nhrtaxiaereo.com       ,www.nhrtaxiaereo.com,+55 15 3213 7800    ,,,,2,,2
444,79,Brazil ,NHR Taxi Aereo Ltda,o PT-WAW,Embraer EMB-110 Bandeirante-C-95,110122,2189,1076,0496,2,PWC PT6A-27,5100,Freighter,Stored,#REF!,.,Mr Carlo Kain                 ,comercial@nhrtaxiaereo.com       ,www.nhrtaxiaereo.com,+55 15 3213 7800    ,,,,2,,2
444,80,Brazil ,NHR Taxi Aereo Ltda,o PT-WCM,Embraer EMB-110 Bandeirante,110041,2149,1274,0699,2,PWC PT6A-27,5100,Freighter,,#REF!,.,Mr Carlo Kain                 ,comercial@nhrtaxiaereo.com       ,www.nhrtaxiaereo.com,+55 15 3213 7800    ,,,,2,,2
444,81,Brazil ,NHR Taxi Aereo Ltda,o PT-MAL,Embraer EMB-121 Xingu-A,121019,,0380,0606,2,PWC PT6A-28,5670,Executive,,#REF!,.,Mr Carlo Kain                 ,comercial@nhrtaxiaereo.com       ,www.nhrtaxiaereo.com,+55 15 3213 7800    ,,,,2,,2
444,82,Brazil ,No Limits Taxi Aereo,No Limits Taxi Aereo,,,,,,,,,,,#REF!,X,0,0,www.nolimitstaxiaereo.com.br,+55 15 3363 3600    ,,,,,,
444,83,Brazil ,No Limits Taxi Aereo,"Rua Guilherme Promo 165, Sobreloja, Boituva Sao Paulo CEP 18550-000, Brazil",,Tel: +55 15 3363 3600,,,,,,,,,#REF!,.,0,0,www.nolimitstaxiaereo.com.br,+55 15 3363 3600    ,,,,,,
444,84,Brazil ,No Limits Taxi Aereo,Web: www.nolimitstaxiaereo.com.br,,,,,,,,,,,#REF!,.,0,0,www.nolimitstaxiaereo.com.br,+55 15 3363 3600    ,,,,,,
444,85,Brazil ,No Limits Taxi Aereo,o PT-KGV,Beechcraft King Air A90,LJ-221,N38V,0167,1002,2,PWC PT6A-20,4966,Executive,,#REF!,.,0,0,www.nolimitstaxiaereo.com.br,+55 15 3363 3600    ,,,,2,,2
444,86,Brazil ,No Limits Taxi Aereo,o PT-MAO,Embraer EMB-121 Xingu-A,121022,,0580,0606,2,PWC PT6A-28,5670,Executive,,#REF!,.,0,0,www.nolimitstaxiaereo.com.br,+55 15 3363 3600    ,,,,2,,2
444,87,Brazil ,No Limits Taxi Aereo,o PT-VEV,Piper PA-31T-Caraja,820-148,,0687,0007,2,PWC PT6A-27,4082,Executive,,#REF!,.,0,0,www.nolimitstaxiaereo.com.br,+55 15 3363 3600    ,,,,2,,2
444,88,Brazil ,Norte Jet Taxi Aereo,Norte Jet Taxi Aereo,,,,,,,,,,,#REF!,X,Mrs Regina Brito              ,0,0,+55 91 3724 3070    ,,,,,,
444,89,Brazil ,Norte Jet Taxi Aereo,"Rod PA 391, s/n, Centro, Benevides Para, Brazil",Tel: +55 91 3724 3070,,,,,,,,,,#REF!,.,Mrs Regina Brito              ,0,0,+55 91 3724 3070    ,,,,,,
444,90,Brazil ,Norte Jet Taxi Aereo,Head: Mrs Regina Brito,,,,,,,,,,,#REF!,.,Mrs Regina Brito              ,0,0,+55 91 3724 3070    ,,,,,,
444,91,Brazil ,Norte Jet Taxi Aereo,o PT-DYL,Britten-Norman BN-2A-6 Islander,205,,0699,0699,2,TL O-540-E4C5,2857,Passenger,Stored,#REF!,.,Mrs Regina Brito              ,0,0,+55 91 3724 3070    ,,,,,,
444,92,Brazil ,Norte Jet Taxi Aereo,o PT-OOL,Cessna 500 Citation,500-0060,N712G,0173,0899,2,PWC JT15D-1,4921,Executive,,#REF!,.,Mrs Regina Brito              ,0,0,+55 91 3724 3070    ,,,,,,
444,93,Brazil ,North Star Taxi Aereo,North Star Taxi Aereo,(aka North Star Taxi Aereo Ltda),,,,,,,,,,#REF!,X,0,voosnorthstar@hotmail.com       ,www.northstartaxi.com,+55 85 9981-4118    ,,,,,,
444,94,Brazil ,North Star Taxi Aereo,"Praca Brigadeiro Eduardo Gomes, Aeroporto Ointo Martins, Fortaleza Ceara CEP 60420-290, Brazil",,,Tel: +55 85 9981-4118,,Email: voosnorthstar@hotmail.com,,,,,,#REF!,.,0,voosnorthstar@hotmail.com       ,www.northstartaxi.com,+55 85 9981-4118    ,,,,,,
444,95,Brazil ,North Star Taxi Aereo,Web: www.northstartaxi.com,,,,,,,,,,,#REF!,.,0,voosnorthstar@hotmail.com       ,www.northstartaxi.com,+55 85 9981-4118    ,,,,,,
444,96,Brazil ,North Star Taxi Aereo,o PT-HNY,Helibras HB350B Esquilo,2465,,0591,0605,1,TBMCA Arriel 1B,1950,Utility,,#REF!,.,0,voosnorthstar@hotmail.com       ,www.northstartaxi.com,+55 85 9981-4118    ,,,,,,
444,97,Brazil ,OceanAir Taxi Aereo,OceanAir Taxi Aereo,,,,,,,,Sao Paulo-Congonhas,,,#REF!,X,0,0,www.oceanairtaxiaereo.com.br,+55 11503 43200     ,,,,,,
444,98,Brazil ,OceanAir Taxi Aereo,"Aeroporto de Congonhas, Jardim Aeroporto, Sao Paulo Sao Paulo 04630-001, Brazil",,Tel: +55 11503 43200,,Fax: +55 11503 42309,,E,mail: comercial.felipe@oceanair.com.br,,,,#REF!,.,0,#REF!,www.oceanairtaxiaereo.com.br,+55 11503 43200     ,,,,,,
444,99,Brazil ,OceanAir Taxi Aereo,Web: www.oceanairtaxiaereo.com.br,,,,,,,,,,,#REF!,.,0,0,www.oceanairtaxiaereo.com.br,+55 11503 43200     ,,,,,,
444,100,Brazil ,OceanAir Taxi Aereo,o PP-EBX,AgustaWestland AW109S,22093,,1108,1108,2,PWC PW207C,3175,Utility,,#REF!,.,0,0,www.oceanairtaxiaereo.com.br,+55 11503 43200     ,,,,,,
444,101,Brazil ,OceanAir Taxi Aereo,o PR-BIA,AgustaWestland AW109S,22018,,1106,1106,2,PWC PW207C,3175,Executive,,#REF!,.,0,0,www.oceanairtaxiaereo.com.br,+55 11503 43200     ,,,,,,
444,102,Brazil ,OceanAir Taxi Aereo,o PR-CMR,AgustaWestland AW109S,22064,,0108,0108,2,PWC PW207C,3175,Executive,,#REF!,.,0,0,www.oceanairtaxiaereo.com.br,+55 11503 43200     ,,,,,,
444,103,Brazil ,OceanAir Taxi Aereo,o PR-DIZ,AgustaWestland AW109S,22095,,1108,1108,2,PWC PW207C,3175,Utility,,#REF!,.,0,0,www.oceanairtaxiaereo.com.br,+55 11503 43200     ,,,,,,
444,104,Brazil ,OceanAir Taxi Aereo,o PR-DNI,AgustaWestland AW109S,22091,,0908,0908,2,PWC PW207C,3175,Utility,,#REF!,.,0,0,www.oceanairtaxiaereo.com.br,+55 11503 43200     ,,,,,,
444,105,Brazil ,OceanAir Taxi Aereo,o PR-FEM,AgustaWestland AW109S,22087,,0808,0808,2,PWC PW207C,3175,Utility,,#REF!,.,0,0,www.oceanairtaxiaereo.com.br,+55 11503 43200     ,,,,,,
444,106,Brazil ,OceanAir Taxi Aereo,o PR-HAI,AgustaWestland AW109S,22057,,1207,1207,2,PWC PW207C,3175,Utility,,#REF!,.,0,0,www.oceanairtaxiaereo.com.br,+55 11503 43200     ,,,,,,
445,3,Brazil ,OceanAir Taxi Aereo,o PR-HMK,AgustaWestland AW109E,11732,,1008,1008,2,PWC PW206C,2850,Utility,,#REF!,.,0,0,www.oceanairtaxiaereo.com.br,+55 11503 43200     ,,,,,,
445,4,Brazil ,OceanAir Taxi Aereo,o PR-IGV,AgustaWestland AW109S,22056,,1207,1207,2,PWC PW207C,3175,Utility,,#REF!,.,0,0,www.oceanairtaxiaereo.com.br,+55 11503 43200     ,,,,,,
445,5,Brazil ,OceanAir Taxi Aereo,o PR-LJX,AgustaWestland AW109E,11680,,0906,0906,2,PWC PW206C,2850,Utility,,#REF!,.,0,0,www.oceanairtaxiaereo.com.br,+55 11503 43200     ,,,,,,
445,6,Brazil ,OceanAir Taxi Aereo,o PR-MJQ,AgustaWestland AW109E,11748,,1008,1008,2,PWC PW206C,2850,Utility,,#REF!,.,0,0,www.oceanairtaxiaereo.com.br,+55 11503 43200     ,,,,,,
445,7,Brazil ,OceanAir Taxi Aereo,o PR-ORK,AgustaWestland AW109S,22086,,1008,1008,2,PWC PW207C,3175,Utility,,#REF!,.,0,0,www.oceanairtaxiaereo.com.br,+55 11503 43200     ,,,,,,
445,8,Brazil ,OceanAir Taxi Aereo,o PR-VIN,AgustaWestland AW109S,22085,,1008,1008,2,PWC PW207C,3175,Utility,,#REF!,.,0,0,www.oceanairtaxiaereo.com.br,+55 11503 43200     ,,,,,,
445,9,Brazil ,OceanAir Taxi Aereo,o PR-XAN,AgustaWestland AW109S,22096,,1108,1108,2,PWC PW207C,3175,Utility,,#REF!,.,0,0,www.oceanairtaxiaereo.com.br,+55 11503 43200     ,,,,,,
445,10,Brazil ,OceanAir Taxi Aereo,o PP-JGE,AgustaWestland AW119,14514,,1006,1006,1,PWC PT6B-37A,2720,Utility,,#REF!,.,0,0,www.oceanairtaxiaereo.com.br,+55 11503 43200     ,,,,,,
445,11,Brazil ,OceanAir Taxi Aereo,o PR-SEO,AgustaWestland AW139,41207,,1209,1209,2,PWC PT6C-67C,6400,Executive,,#REF!,.,0,0,www.oceanairtaxiaereo.com.br,+55 11503 43200     ,,,,,,
445,12,Brazil ,OceanAir Taxi Aereo,o PR-SET,AgustaWestland AW139,41220,N403SM,0110,0110,2,PWC PT6C-67C,6400,Executive,,#REF!,.,0,0,www.oceanairtaxiaereo.com.br,+55 11503 43200     ,,,,,,
445,13,Brazil ,OceanAir Taxi Aereo,o PR-SEU,AgustaWestland AW139,41231,,0310,0310,2,PWC PT6C-67C,6400,Utility,,#REF!,.,0,0,www.oceanairtaxiaereo.com.br,+55 11503 43200     ,,,,,,
445,14,Brazil ,OceanAir Taxi Aereo,o PT-LOE,Bombardier Learjet 35A,393,N700WJ,1281,0606,2,GA TFE731-2-2B,8300,Executive,,#REF!,.,0,0,www.oceanairtaxiaereo.com.br,+55 11503 43200     ,,,,,,
445,15,Brazil ,OceanAir Taxi Aereo,o PR-OTA,Bombardier Learjet 45 (XR),45-242,,0404,0404,2,GA TFE731-20BR,9752,Executive,,#REF!,.,0,0,www.oceanairtaxiaereo.com.br,+55 11503 43200     ,,,,,,
445,16,Brazil ,OceanAir Taxi Aereo,o PR-MLR,Bombardier Learjet 60 (XR),60-357,,1108,1108,2,PWC PW305A,10477,Executive,,#REF!,.,0,0,www.oceanairtaxiaereo.com.br,+55 11503 43200     ,,,,,,
445,17,Brazil ,OMNI Taxi Aereo,OMNI Taxi Aereo,,,,,,,,,,,#REF!,X,Mr Roberto Coimbra            ,0,www.omnibrasil.com.br,+55 21 3478 1400    ,,,,,,
445,18,Brazil ,OMNI Taxi Aereo,"Avenue Ayrton Senna, 2541, Rua F1 , Rio de Janeiro CEP-27955-410, Brazil",,Tel: +55 21 3478 1400,Fax: +55 21 3478 1399,,,E,mail: omni@omnibrasil.com.br,,,,#REF!,.,Mr Roberto Coimbra            ,#REF!,www.omnibrasil.com.br,+55 21 3478 1400    ,,,,,,
445,19,Brazil ,OMNI Taxi Aereo,F: 2001,Web: www.omnibrasil.com.br,,,,,,,,,,#REF!,.,Mr Roberto Coimbra            ,0,www.omnibrasil.com.br,+55 21 3478 1400    ,,,,,,
445,20,Brazil ,OMNI Taxi Aereo,o N493SM,AgustaWestland AW139,41306,,0313,0313,2,PWC PT6C-67C,6400,Crew Transfer,Stored,#REF!,.,Mr Roberto Coimbra            ,0,www.omnibrasil.com.br,+55 21 3478 1400    ,,,,,,
445,21,Brazil ,OMNI Taxi Aereo,o N496SM,AgustaWestland AW139,41305,,0313,0313,2,PWC PT6C-67C,6400,Crew Transfer,Stored,#REF!,.,Mr Roberto Coimbra            ,0,www.omnibrasil.com.br,+55 21 3478 1400    ,,,,,,
445,22,Brazil ,OMNI Taxi Aereo,o PR-OHA,AgustaWestland AW139,41302,N491SM,0313,0313,2,PWC PT6C-67C,6400,Crew Transfer,Stored,#REF!,.,Mr Roberto Coimbra            ,0,www.omnibrasil.com.br,+55 21 3478 1400    ,,,,,,
445,23,Brazil ,OMNI Taxi Aereo,o PR-OHB,AgustaWestland AW139,41304,N492SM,0313,0313,2,PWC PT6C-67C,6400,Crew Transfer,Stored,#REF!,.,Mr Roberto Coimbra            ,0,www.omnibrasil.com.br,+55 21 3478 1400    ,,,,,,
445,24,Brazil ,OMNI Taxi Aereo,o PR-OMF,AgustaWestland AW139,31053,A6-AWB,0806,0610,2,PWC PT6C-67C,6400,Crew Transfer,lsf Abu Dhabi Aviation,#REF!,.,Mr Roberto Coimbra            ,0,www.omnibrasil.com.br,+55 21 3478 1400    ,,,,,,
445,25,Brazil ,OMNI Taxi Aereo,o PR-OMI,AgustaWestland AW139,31044,A6-AWA,0806,0610,2,PWC PT6C-67C,6400,Crew Transfer,lsf Abu Dhabi Aviation,#REF!,.,Mr Roberto Coimbra            ,0,www.omnibrasil.com.br,+55 21 3478 1400    ,,,,,,
445,26,Brazil ,OMNI Taxi Aereo,o PR-OMJ,AgustaWestland AW139,31118,A6-AWF,1007,0610,2,PWC PT6C-67C,6400,Crew Transfer,lsf Abu Dhabi Aviation,#REF!,.,Mr Roberto Coimbra            ,0,www.omnibrasil.com.br,+55 21 3478 1400    ,,,,,,
445,27,Brazil ,OMNI Taxi Aereo,o PR-OMM,AgustaWestland AW139,41006,A6-AWG,0508,0811,2,PWC PT6C-67C,6400,Crew Transfer,lsf Abu Dhabi Aviation,#REF!,.,Mr Roberto Coimbra            ,0,www.omnibrasil.com.br,+55 21 3478 1400    ,,,,,,
445,28,Brazil ,OMNI Taxi Aereo,o PR-OMN,AgustaWestland AW139,41205,,0309,0309,2,PWC PT6C-67C,6400,Crew Transfer,lsf Abu Dhabi Aviation,#REF!,.,Mr Roberto Coimbra            ,0,www.omnibrasil.com.br,+55 21 3478 1400    ,,,,,,
445,29,Brazil ,OMNI Taxi Aereo,o PR-OMP,AgustaWestland AW139,31095,A6-AWD,0007,0911,2,PWC PT6C-67C,6400,Crew Transfer,lsf Abu Dhabi Aviation,#REF!,.,Mr Roberto Coimbra            ,0,www.omnibrasil.com.br,+55 21 3478 1400    ,,,,,,
445,30,Brazil ,OMNI Taxi Aereo,o PP-MEH,Bell 222,47055,CS-HDU,0281,0706,2,TL LTS101-650C-3,3560,Executive,,#REF!,.,Mr Roberto Coimbra            ,0,www.omnibrasil.com.br,+55 21 3478 1400    ,,,,,,
